Cro;Artur;6911240886;7534303;1461078;6643
Kr;Stankovianska;6911278000;71664;1454435;20170
Jar;Melek;6911295622;54414120;1345121;39287
Bre;Gabalova;6912064500;73026706;1163354;28485
Zork;Chrobak;6912170452;14434527;1351876;34943
Jag;Artur;6912293707;57152805;1203334;13249
Zork;Egres;6953178640;3174265;1023472;3411
Mar;Albinikova;6956011095;8232121;1073084;37256
Ra;Egres;6960171053;612744;1300556;3182
Zed;Artur;6962049215;5865367;1154068;25810
Bre;Pralok;6962117602;72421;1514682;10593
Kr;Gabalova;6962229780;75861;1060215;31095
Creo;Anat;7001299492;15647817;1101181;6495
Mor;Luk;7002096079;26535077;1155431;26366
Bre;Demos;7002267778;707828;1111402;2576
Rei;Stankovianska;7003054652;2514583;1145678;26695
Zur;Albinikova;7004218507;43787763;1308620;21308
Cro;Chrobak;7004271516;756851;1216152;38010
Zed;Egres;7005271834;23836280;1044255;8211
Azur;Demos;7005311533;61105213;1047428;2057
Mrok;Melek;7007114829;73321016;1154068;30376
Mrok;Gofa;7008165967;761113;1215677;32496
Mer;Bugaj;7012152477;15077107;1342043;24169
Rei;Bugaj;7051029250;132603;1208108;25422
Mer;Melek;7051086163;75006;1134514;7144
Drak;Anat;7051207493;56814;1155431;24348
Azur;Jonas;7051235477;765122;1504332;384
Cru;Velky;7052128150;33808;1253406;31868
Azak;Artur;7053151193;42315157;1472171;27638
Jag;Jonas;7054091297;7823008;1332310;27896
Azak;Chrobak;7054289253;51665370;1101181;13329
Mor;Anat;7055013229;53462202;1101181;9698
Zork;Lahka;7055201527;742885;1253406;2214
Cro;Mrtek;7056068184;822288;1504332;14273
Ca;Stary;7056120632;846506;1454435;35769
Kr;Mrtek;7057026130;66754;1125705;3790
Drak;Demos;7058134215;40033;1054346;11034
Mer;Bugaj;7059013566;84140;1355674;6485
Azur;Velky;7059066872;5636020;1054346;28495
Azur;Bugaj;7059125271;62085025;1207140;24428
Mar;Velka;7060089740;8502571;1450616;4339
Luk;Chrobak;7060156290;40758848;1002782;10845
Mad;Nikdova;7062113510;8435475;1340577;38595
Creo;Stankovianska;7101180845;66588;1320657;12161
Cro;Nikdova;7106217272;68334046;1047428;4112
Mor;Mrtek;7106286154;504234;1047657;3619
Azur;Nikdova;7107031635;35755018;1403455;4573
Cru;Bugaj;7108189792;7140783;1142120;28053
Mar;Mar;7109103881;47630;1207140;26939
Kr;Demos;7109268310;23536848;1142120;26159
Mad;Lahka;7111288096;5844102;1002782;4693
Mar;Demos;7151159136;3321367;1320657;29860
Cru;Mar;7154061123;8850578;1047428;24772
Mar;Mlady;7154186204;530110;1142120;3399
Bre;Niekto;7154277394;3537607;1308620;37852
Mjol;Gabalova;7155131577;36112784;1101181;7790
Cro;Stankovianska;7155306642;88256053;1355674;13210
Drak;Velky;7156244711;7051882;1116587;18354
Jar;Nizky;7158171317;78183045;1216152;3279
Azak;Niekto;7158204152;33348521;1203334;11366
Cru;Velka;7159213589;13527;1101181;36882
Mjol;Velka;7162047739;41886234;1504332;1783
Ca;Luk;7201020079;551355;1308620;16337
Mar;Demos;7204025631;73612015;1363370;22322
Azur;Jonas;7205275605;26360;1142120;28682
Cru;Artur;7206238765;72421;1514682;40199
Cry;Albinikova;7207041875;1632383;1184265;2901
Bre;Demos;7210222305;277208;1407333;1067
Mrok;Demos;7211158966;72150;1340577;27375
Zur;Stankovianska;7252145934;3862840;1145678;16636
Cry;Stary;7256272837;2765443;1355674;8633
Mrok;Jonas;7258088739;10246110;1207140;38272
Mjol;Melek;7258169611;81864378;1340577;1389
Zork;Egres;7259176188;5183616;1154068;30282
Luk;Velka;7302162153;48814;1454435;34044
Ra;Anat;7305270995;2786827;1002782;35762
Ray;Anat;7306189154;770812;1407333;20760
Zur;Vonsak;7307100240;17256781;1268462;1888
Rei;Chrobak;7307223418;28283;1216152;39942
Cro;Pralok;7307247520;74601;1216152;26519
Cru;Gabalova;7310019167;446170;1125705;12668
Mor;Albinikova;7310250772;17004070;1368108;30078
Cry;Mlady;7310267591;635358;1300556;8701
Bre;Nikdova;7311173012;80031016;1023472;3867
Mar;Jonas;7312271692;4387536;1215677;26186
Zur;Mrtek;7351296150;22526;1184265;19636
Kr;Pralok;7354075729;73556636;1047428;3066
Drak;Demos;7356124215;54818;1111402;35005
Mad;Pralok;7359093764;56104783;1060215;6094
Luk;Jonas;7361189682;435317;1342043;2761
Mar;Stankovianska;7401099035;57252843;1203334;3661
Mer;Albinikova;7403216689;67260;1144838;3301
Zork;Stary;7405279519;41457671;1342043;38266
Jar;Velky;7408279648;71341837;1253406;34796
Zur;Pralok;7411134687;61384;1111402;11285
Zork;Velka;7411300435;643316;1407333;37710
Mrok;Anat;7412271460;1043744;1514682;24980
Cro;Nikdova;7451044964;28605;1145678;5494
Ca;Anat;7451115067;664342;1215677;8518
Zur;Velka;7451179692;521646;1303836;17809
Mer;Anat;7452075587;122117;1264170;19562
Zed;Mlady;7452235220;4781263;1111402;3917
Zed;Mar;7453154511;16847171;1342043;17544
Azak;Velky;7453225296;5118707;1215677;6216
Rei;Velky;7454070602;76861243;1450616;34898
Creo;Gabalova;7454189061;86112;1144838;17198
Ca;Pralok;7455109706;70076573;1253406;1773
Drak;Gabalova;7456033266;41251155;1047657;12384
Mor;Mar;7456133905;68630;1408572;33229
Mjol;Mar;7456248657;22527;1407333;17637
Zed;Demos;7457066353;145514;1303836;30442
Mrok;Gofa;7460024319;8810785;1300556;10253
Mar;Velka;7460169915;15241837;1377174;38623
Cru;Stankovianska;7460274019;35448;1363370;21464
Rei;Pralok;7510063891;20205;1351876;24720
Mjol;Vonsak;7510091633;602743;1144128;9748
Creo;Mlady;7510280822;362347;1002782;35940
Mjol;Nizky;7511013873;2580432;1316014;33102
Jag;Stankovianska;7511107593;28117;1154068;6027
Ray;Anat;7511186155;376550;1316014;1308
Ca;Mar;7512131847;1631646;1458081;36596
Bre;Albinikova;7512188057;17213;1208108;39758
Ca;Luk;7552216540;124728;1013354;39454
Jar;Velky;7553058590;3043845;1407333;30916
Creo;Nikdova;7553140331;585700;1047428;14180
Ca;Stankovianska;7553264708;334182;1354446;6381
Zed;Mlady;7554075133;4413025;1134514;8514
Creo;Luk;7554274156;7734733;1216152;454
Ca;Luk;7556035344;36646658;1144128;33652
Mar;Mrtek;7556092808;27762123;1316014;20846
Ray;Bugaj;7556165232;20400775;1407333;38273
Mjol;Gabalova;7556211597;630587;1461078;24114
Bre;Luk;7557071412;843365;1208108;30144
Creo;Stary;7557190344;46128;1134514;37173
Mor;Velka;7559152205;15306;1215677;21990
Creo;Luk;7559198647;6587272;1417766;31240
Mar;Gabalova;7559250897;1340234;1342043;3442
Mrok;Niekto;7560096566;782862;1184265;31226
Drak;Stary;7560190770;11075020;1145678;25167
Zur;Pralok;7561136308;41204;1087020;11972
Cro;Velka;7561195763;34321;1154068;19850
Azak;Gofa;7561221217;428814;1054346;33700
Azak;Nikdova;7602106171;711165;1154068;22997
Ra;Mar;7605271730;18508678;1351876;12764
Jar;Bugaj;7607227496;1468843;1514682;15825
Mrok;Jonas;7609172791;2331120;1002782;1940
Zed;Mar;7609286454;808346;1047428;35199
Azak;Velka;7610212566;48351417;1504332;26434
Mer;Chrobak;7610248613;2825158;1368108;29075
Zur;Nizky;7611120352;3784312;1144128;29349
Mar;Demos;7611227228;577737;1345121;37559
Mad;Demos;7612039248;10055;1514682;5238
Cry;Velka;7612104005;283327;1208108;14244
Ca;Demos;7651162552;532682;1423570;35191
Azur;Jonas;7651276215;77044770;1342043;22769
Zork;Stary;7652182769;12637;1054346;5910
Cry;Chrobak;7652239045;3377733;1101181;36974
Rei;Luk;7653189984;63038;1407333;9587
Azak;Jonas;7654126678;7527646;1377174;13513
Ra;Anat;7654140307;78183;1047657;33058
Cru;Luk;7655125599;704881;1450616;33510
Creo;Stary;7655224676;11825;1060215;18506
Jar;Artur;7657126785;87180;1101181;34030
Creo;Nikdova;7657256277;30524;1351876;27410
Kr;Jonas;7658079649;5388152;1303836;9883
Zur;Vonsak;7658244693;88160108;1208108;17754
Creo;Bugaj;7658313223;3373267;1101181;18205
Creo;Artur;7661155832;671274;1047657;21427
Bre;Artur;7661193463;370174;1368108;19699
Mor;Stankovianska;7661262686;28564186;1363370;7428
Ray;Niekto;7661280869;315876;1316014;22888
Cro;Anat;7701157728;8218386;1332310;27333
Azak;Anat;7701312333;7512783;1044255;27535
Drak;Niekto;7702207975;18211586;1155431;2990
Drak;Jonas;7706283190;3026624;1184265;12194
Zork;Egres;7708268491;77441;1450616;10723
Zork;Vonsak;7709190973;41888;1142120;12793
Kr;Velky;7710073767;1718215;1142120;7201
Luk;Chrobak;7710152989;71382411;1163354;35601
Cru;Niekto;7712041821;4254808;1253406;36590
Zed;Vonsak;7751157007;3113672;1377174;3523
Ray;Bugaj;7751235349;80530447;1116587;37824
Zed;Chrobak;7752135941;167603;1454435;36527
Kr;Pralok;7753039679;73321016;1154068;31191
Azak;Artur;7754239284;14850480;1002782;26646
Luk;Lahka;7761015240;47851476;1264170;28735
Ray;Velky;7801166021;12212;1345121;13098
Mrok;Anat;7802100724;138310;1023472;26078
Mjol;Niekto;7803043666;38074612;1300556;23379
Mor;Gabalova;7803154865;31617;1268462;3803
Drak;Demos;7804182474;3328583;1458081;24237
Jar;Gofa;7805244667;4220412;1368108;652
Mar;Bugaj;7805288139;13518;1044255;29910
Mar;Nikdova;7808163407;663105;1354446;25423
Cro;Stary;7808170381;12305;1351876;28271
Ca;Luk;7810071610;1752002;1002782;10775
Mjol;Bugaj;7812105213;2710336;1060215;11010
Cru;Vonsak;7812171389;470851;1142120;10784
Azak;Gofa;7852152473;4022124;1268462;12009
Drak;Mlady;7852282229;642854;1044255;9978
Cro;Artur;7853023178;5073484;1408572;9560
Cry;Gofa;7854022462;18838035;1368108;7586
Creo;Chrobak;7855218107;58487031;1417766;19979
Ra;Gofa;7856096700;67047;1377174;3101
Mjol;Pralok;7857124726;5555215;1142120;9944
Mjol;Pralok;7857161235;18873237;1355674;17348
Jag;Velka;7857218622;34215;1184265;12001
Ra;Mar;7859110776;650178;1060215;10417
Mrok;Bugaj;7861103350;3276733;1355674;13097
Kr;Nikdova;7861160000;128207;1144128;29278
Jar;Vonsak;7861254137;148843;1472171;17868
Jag;Mrtek;7904162321;22526;1184265;29593
Mrok;Jonas;7905231554;773647;1142120;35518
Zur;Nizky;7907052648;707204;1340577;7098
Creo;Mlady;7907166135;63170;1407333;9213
Cro;Bugaj;7909308286;44074487;1514682;7418
Azak;Chrobak;7910077989;1563015;1514682;1643
Zur;Chrobak;7956152237;787558;1363370;18526
Creo;Vonsak;7960083384;6570504;1054346;20288
Mer;Niekto;7960274025;221333;1047428;20504
Zur;Gofa;7961043850;55801;1450616;35606
Rei;Mrtek;7961105284;805505;1184265;40064
Drak;Gofa;7961282252;73574345;1450616;36332
Mrok;Mrtek;7962249230;6157714;1377174;30202
Azur;Gofa;8001185698;6400338;1047428;3782
Azur;Velka;8001290737;5484747;1142120;31568
Ray;Bugaj;8006100850;254666;1308620;2874
Jar;Velky;8007035883;27536266;1472171;14520
Mar;Jonas;8007179059;4116671;1377174;1911
Azur;Vonsak;8008134410;1043682;1417766;14263
Drak;Nizky;8010116609;16712;1368108;21269
Zed;Bugaj;8011110680;677588;1504332;4023
Azur;Lahka;8051248788;80267;1203334;26961
Zork;Anat;8054155000;1357826;1145678;25858
Drak;Pralok;8058166974;56416;1047657;17531
Azur;Melek;8061035686;6114744;1423570;25230
Ca;Anat;8061125633;16712;1023472;38076
Zed;Jonas;8062115149;30708640;1264170;24033
Ra;Gabalova;8062311026;8808828;1054346;2452
Zork;Velky;8102015152;4400038;1454435;9344
Mor;Anat;8102075003;22545622;1461078;27183
Cru;Nikdova;8102103636;34481081;1461078;38840
Zed;Chrobak;8103030507;60322452;1111402;32413
Bre;Stankovianska;8105124412;114673;1308620;15676
Azak;Nizky;8105265311;32435;1332310;5435
Mjol;Nizky;8105276762;100302;1047428;28335
Azak;Nizky;8106013938;86337856;1154068;1604
Bre;Bugaj;8106104974;77622;1504332;40271
Azak;Gabalova;8106241650;260108;1316014;33854
Kr;Gofa;8107252208;251168;1504332;16386
Bre;Jonas;8109076294;38807226;1332310;23644
Luk;Stary;8112080878;26547346;1408572;27658
Mer;Jonas;8152258774;2354281;1303836;31195
Azur;Jonas;8154091385;12266;1142120;26918
Azur;Stankovianska;8155311516;78173;1101181;13477
Jar;Artur;8156104242;7808453;1054346;28838
Creo;Gofa;8156127375;5872451;1300556;164
Mrok;Luk;8157066456;312835;1345121;28937
Ra;Chrobak;8158136349;671053;1154068;33162
Luk;Gabalova;8158234282;3841138;1215677;35092
Azak;Gabalova;8158286158;25622411;1423570;8550
Rei;Gabalova;8161086252;23810534;1216152;4798
Mor;Bugaj;8161289500;24167;1368108;30066
Ca;Lahka;8162028380;1621252;1403455;22097
Mad;Lahka;8162273405;33163;1342043;12083
Mrok;Anat;8202227099;4566285;1423570;14996
Azak;Egres;8203043420;435240;1207140;8357
Jag;Bugaj;8205175528;2060510;1023472;36110
Azur;Niekto;8205264331;814560;1144128;3712
Cru;Chrobak;8206049654;6044835;1144838;23356
Cry;Niekto;8207053063;680120;1101181;16216
Luk;Bugaj;8207098141;580372;1423570;18583
Cru;Mar;8207283348;63663;1377174;19509
Mer;Mar;8208035165;75863;1145678;36144
Cro;Bugaj;8208167572;283845;1377174;16300
Bre;Jonas;8209156472;10642;1023472;31997
Bre;Lahka;8209196072;1525165;1377174;8300
Ca;Nizky;8210251852;82772;1264170;21428
Luk;Luk;8251073017;43307633;1101181;23195
Jar;Bugaj;8253290331;4141658;1215677;3351
Mrok;Mlady;8257247746;8324866;1504332;35469
Ray;Mlady;8260098407;25880510;1044255;25830
Cru;Jonas;8262273680;626687;1060215;6871
Cro;Vonsak;8301062594;36004516;1300556;8226
Mrok;Velka;8301137108;232071;1514682;10438
Ra;Anat;8301174277;8817854;1255263;14045
Mad;Demos;8302064078;8787645;1340577;30691
Ray;Nikdova;8302128912;7244276;1450616;27971
Mar;Pralok;8302199147;18447130;1111402;28107
Mer;Stary;8303240000;15212;1264170;15500
Kr;Velka;8304215040;64846;1472171;36044
Kr;Stankovianska;8305185780;1142770;1368108;11338
Luk;Melek;8306096557;21202750;1125705;9820
Ray;Mar;8307134946;547081;1208108;8378
Ca;Albinikova;8308051708;68212701;1417766;12539
Mar;Chrobak;8308132107;624320;1125705;7256
Creo;Lahka;8311143181;48400046;1461078;26353
Mrok;Demos;8351221428;680671;1300556;466
Azak;Vonsak;8361018490;20668;1363370;18471
Rei;Egres;8361241603;577344;1044255;4521
Zed;Mrtek;8403257830;53886;1116587;21534
Zed;Anat;8502260350;811814;1368108;8816
Bre;Gofa;8505179386;618317;1253406;8912
Mjol;Stary;8551196687;71671;1087020;12597
Rei;Demos;8555191931;42142;1054346;15583
Drak;Luk;8555212370;67876108;1155431;5571
Ca;Nikdova;8556124137;3031703;1368108;14461
Jar;Velka;8556273462;525670;1101181;3026
Zork;Mrtek;8557260646;41427;1144128;24395
Ra;Vonsak;8560053986;65468;1454435;20404
Mrok;Pralok;8561171861;54317;1145678;32125
Kr;Albinikova;8562171365;18647;1423570;21044
Mjol;Luk;8601123377;63370165;1044255;21074
Bre;Albinikova;8603235201;36301;1368108;29729
Zur;Artur;8604046110;237566;1144128;18615
Mar;Demos;8606089140;874483;1417766;39876
Jar;Nikdova;8606194960;3618503;1023472;29019
Jar;Mar;8607241610;66287544;1407333;34411
Azur;Velky;8608108388;823581;1073084;6208
Zed;Niekto;8608290977;86415371;1134514;9151
Mor;Mrtek;8610037898;81371;1116587;28170
Mar;Demos;8610293549;34085;1154068;17680
Ca;Velky;8611283813;812804;1216152;14038
Mrok;Mrtek;8612170006;2586477;1300556;26813
Mjol;Chrobak;8651041905;241270;1351876;23431
Mjol;Nizky;8651111800;70701304;1125705;27369
Mrok;Velka;8651318940;61710;1363370;24585
Jar;Jonas;8653263322;56177;1155431;21552
Ray;Velky;8657241472;587516;1354446;37247
Drak;Luk;8658010922;84577;1504332;38455
Zed;Chrobak;8658293864;57101;1125705;2087
Drak;Gabalova;8659011295;122644;1073084;16303
Cru;Pralok;8659058694;12813;1184265;6415
Mer;Velka;8659170542;38661474;1264170;8794
Creo;Pralok;8659283138;73242634;1340577;945
Cru;Niekto;8660219282;2228727;1047428;18686
Cry;Mlady;8661103583;71685214;1163354;12967
Bre;Chrobak;8662129180;78241674;1335314;29784
Cry;Demos;8662307511;18201417;1013354;22168
Zur;Bugaj;8701206459;87054;1023472;33689
Luk;Jonas;8702226357;4471735;1316014;8801
Luk;Niekto;8703066075;7776688;1101181;38046
Mor;Nizky;8704179198;82237;1340577;19101
Luk;Nikdova;8705134713;42743426;1514682;14489
Jar;Artur;8705183938;8682265;1354446;1241
Cry;Jonas;8710089432;4507761;1087020;20649
Drak;Demos;8710148755;45032;1342043;24303
Creo;Bugaj;8712090420;53102287;1002782;22209
Zed;Mlady;8712169895;8167370;1044255;646
Ra;Niekto;8712317581;20242;1303836;13640
Azak;Bugaj;8751225021;224521;1111402;8821
Kr;Luk;8753094988;80515827;1264170;6164
Jar;Nizky;8754246072;12203035;1163354;34517
Ray;Gabalova;8754262594;13110750;1504332;37178
Cry;Artur;8756034133;43874187;1144838;20070
Jar;Bugaj;8756262284;140675;1002782;8359
Cry;Mrtek;8757037894;818456;1047428;33028
Kr;Gofa;8758183841;83234572;1101181;15600
Zed;Mar;8760174874;73572508;1044255;22562
Creo;Albinikova;8761037758;33145;1142120;37893
Creo;Gabalova;8761069867;877735;1073084;35561
Cry;Velky;8761309700;3653847;1368108;9950
Ca;Stary;8762234503;5351543;1268462;31710
Mjol;Mar;8762283300;38845;1408572;26964
Kr;Melek;8762297841;61382506;1207140;16569
Jar;Niekto;8762318510;36536743;1308620;18405
Zork;Nizky;8801105588;3600728;1134514;27643
Mrok;Demos;8801248049;2601088;1116587;27082
Kr;Mlady;8805136648;11077816;1316014;29328
Mar;Egres;8806304507;7803183;1342043;31720
Drak;Nikdova;8807158547;57481;1417766;32003
Bre;Albinikova;8808246360;21237;1377174;35088
Luk;Mlady;8810064384;84702;1047657;38676
Bre;Nikdova;8810097626;203264;1101181;15885
Drak;Nikdova;8810150041;1846006;1335314;19612
Zed;Demos;8810209090;324523;1044255;13433
Ca;Anat;8811010703;20454613;1208108;5392
Mrok;Anat;8811048983;416352;1417766;39468
Luk;Luk;8811113454;40825;1207140;28583
Luk;Mar;8812170686;170338;1417766;6486
Jar;Niekto;8857287835;33030;1407333;17760
Zork;Anat;8903081022;566888;1351876;4772
Cru;Egres;8905042718;21582;1002782;39816
Zur;Nikdova;8905189689;83103;1354446;19638
Mad;Gabalova;8905289767;77710831;1342043;33435
Azak;Velky;8907015458;57134;1268462;24894
Ca;Niekto;8907185012;10346;1264170;34033
Rei;Egres;8908241848;72421;1514682;36114
Zur;Bugaj;8910095250;4743372;1216152;4452
Rei;Mrtek;8951297960;6727563;1111402;18669
Azak;Mlady;8955317536;55237;1002782;34562
Mad;Bugaj;8957207644;325731;1163354;17619
Jar;Nizky;9001023427;35046;1215677;17727
Jar;Nizky;9001165514;3741424;1407333;11094
Cry;Mlady;9001208546;30751882;1417766;11564
Mar;Velka;9002109369;25061;1207140;9048
Ca;Egres;9002197336;486814;1407333;15820
Mar;Gofa;9003017287;81725167;1142120;32270
Zed;Nizky;9004081702;842373;1101181;9086
Ray;Pralok;9005185695;26852408;1054346;16817
Rei;Mar;9005291207;68040;1255263;17413
Ca;Niekto;9006082569;622556;1450616;10573
Cry;Velky;9008038150;552425;1216152;15300
Bre;Mar;9008193777;1683534;1203334;38061
Cry;Gabalova;9009063745;2751370;1060215;19862
Cru;Niekto;9009146168;33834;1116587;25955
Mjol;Velka;9010187054;67775471;1308620;31694
Mad;Mar;9051099673;82044561;1203334;38365
Mjol;Velka;9052118647;73776701;1013354;24983
Mrok;Luk;9053020911;377725;1184265;15252
Zork;Jonas;9054060070;22274053;1134514;28492
Ca;Gofa;9054080112;11727;1116587;19430
Ray;Artur;9054234630;3452436;1215677;35647
Mrok;Gofa;9054294799;762634;1047657;34045
Mar;Artur;9055083202;51180454;1163354;30138
Creo;Bugaj;9056046934;650481;1144838;34375
Zur;Bugaj;9056201704;8053733;1342043;4069
Mor;Demos;9056250929;240715;1154068;30361
Ca;Niekto;9056309240;443800;1047657;978
Ra;Mar;9057206741;508102;1145678;31553
Cru;Anat;9058056876;61710183;1454435;23654
Ra;Luk;9058249750;2676280;1145678;22162
Mar;Stankovianska;9059157547;73315661;1332310;39869
Jar;Nizky;9060021685;37361;1002782;18932
Kr;Gabalova;9061030770;58251;1125705;12644
Cru;Gabalova;9061090852;228288;1184265;17854
Zur;Stankovianska;9061171394;15226;1300556;15150
Azak;Stary;9062046103;130107;1087020;16058
Cry;Stary;9062104249;2864321;1101181;17013
Rei;Melek;9062282460;170030;1351876;9104
Luk;Mar;9101201747;84718;1002782;36625
Zork;Gofa;9102022952;63888330;1023472;21164
Zur;Melek;9102205002;622824;1047657;19406
Azak;Luk;9103021158;65163;1340577;33765
Cry;Vonsak;9103067171;81154;1351876;13536
Ray;Velka;9107107966;375315;1253406;11195
Ray;Stankovianska;9108023595;184073;1125705;14161
Luk;Niekto;9108102663;78708;1047657;18175
Luk;Pralok;9109052568;52164210;1363370;14259
Mer;Pralok;9109223959;67205;1047657;38662
Cry;Stankovianska;9111076337;7418061;1345121;38102
Luk;Velka;9111119853;415076;1060215;21180
Ray;Bugaj;9111181937;6552554;1060215;3415
Cry;Vonsak;9112032920;16877;1472171;24365
Cro;Anat;9155044327;6222824;1163354;33877
Ra;Albinikova;9155226333;88634;1377174;25859
Jag;Demos;9155251864;45517721;1354446;15029
Zur;Velka;9156103638;2304143;1458081;38602
Mar;Nizky;9157134217;441231;1255263;10863
Zed;Demos;9158090601;24251377;1514682;34886
Bre;Gabalova;9159048052;23240856;1264170;5732
Ca;Velky;9160139703;427378;1514682;7899
Mrok;Gofa;9161081963;8376477;1134514;18545
Cry;Vonsak;9162034673;7001672;1002782;4508
Mer;Gofa;9162112179;1422456;1504332;19084
Jag;Mlady;9203037020;738867;1101181;3939
Zur;Artur;9204086243;1613304;1111402;293
Kr;Bugaj;9204242575;237071;1458081;31048
Mad;Niekto;9206052086;621488;1351876;15416
Kr;Stankovianska;9206277058;873113;1342043;21392
Rei;Anat;9207183612;82558402;1111402;14435
Mer;Melek;9208062545;27558146;1450616;21325
Jar;Velka;9208201310;6320074;1155431;11934
Zur;Velky;9209063259;67738818;1155431;6131
Cry;Luk;9210013208;45363;1047428;20692
Ca;Velky;9210043470;57177510;1345121;32264
Mor;Lahka;9211098358;4177638;1423570;24971
Rei;Artur;9252125014;1724618;1060215;39463
Ca;Anat;9253042777;8700444;1308620;33785
Luk;Niekto;9254179869;701345;1300556;32226
Zur;Chrobak;9255032479;7107070;1377174;4334
Drak;Bugaj;9255192089;3683175;1458081;37923
Mar;Demos;9256090668;66287544;1407333;28656
Jar;Velky;9256222096;87802045;1268462;12410
Ray;Vonsak;9258023016;78440;1144128;36635
Azak;Melek;9258295277;8708584;1514682;33896
Zork;Stary;9259102589;8534472;1377174;2709
Zork;Gofa;9259270031;48811414;1332310;8457
Ra;Gofa;9260127723;46274;1111402;35836
Creo;Vonsak;9261309244;12207428;1351876;12042
Creo;Mrtek;9262076769;86540;1054346;13869
Kr;Bugaj;9262168619;61530020;1144838;15000
Mar;Egres;9262194227;23864851;1002782;37972
Jag;Stankovianska;9262243309;354370;1340577;799
Mrok;Stary;9302092350;510520;1023472;32874
Ra;Niekto;9302231785;460105;1335314;24343
Mar;Velka;9303166345;50757477;1047657;10750
Mor;Nizky;9303227593;20203;1335314;26519
Drak;Gofa;9304031210;1278744;1216152;29980
Jag;Anat;9304113324;30515742;1207140;16261
Zork;Velka;9304261110;6560334;1154068;14376
Azak;Velky;9305202489;112407;1450616;28235
Rei;Stary;9305239933;37572;1377174;10687
Azak;Stankovianska;9306042988;14372;1472171;14131
Azak;Egres;9306196482;10560;1345121;37188
Mar;Gabalova;9307057782;1438347;1144838;37738
Cry;Velky;9307073501;363715;1145678;33043
Mrok;Egres;9308119073;621488;1351876;19600
Kr;Egres;9309114749;70841770;1208108;4946
Ray;Artur;9310178405;6450702;1354446;5888
Cry;Vonsak;9312151145;8873758;1207140;36249
Mer;Melek;9351247851;60862050;1355674;22662
Drak;Velka;9354094079;365238;1013354;18636
Luk;Stary;9355308941;20242;1303836;33674
Zur;Nikdova;9356266018;525670;1101181;23140
Jag;Gofa;9357039770;84656402;1111402;10098
Mor;Chrobak;9357135018;36828;1134514;16540
Ra;Anat;9357204054;8882727;1253406;23449
Creo;Mar;9358021145;73021807;1155431;21381
Creo;Velky;9358177037;6708422;1154068;28212
Ra;Egres;9358298136;3248272;1450616;21408
Rei;Stary;9359309245;226741;1332310;39612
Rei;Mlady;9361148302;5884140;1472171;37104
Jar;Melek;9401298600;1404327;1308620;9970
Ra;Gabalova;9403277466;20178304;1125705;21181
Cro;Lahka;9404185329;3236162;1403455;34227
Cry;Bugaj;9404273758;42104512;1423570;7514
Zur;Albinikova;9405147708;88086561;1461078;22096
Kr;Pralok;9406052392;315744;1207140;31218
Jag;Luk;9406169531;281045;1142120;22687
Zur;Gofa;9406220802;65658653;1144838;27296
Mar;Gabalova;9407139610;50175464;1047428;21073
Mad;Vonsak;9407204246;45053;1417766;7552
Mor;Luk;9408298922;4438067;1355674;21307
Drak;Nizky;9409217554;48626;1155431;5644
Cro;Artur;9412228738;52700244;1060215;2007
Creo;Nizky;9453205400;3185710;1354446;18606
Mrok;Albinikova;9458047742;42340;1514682;9354
Drak;Stankovianska;9553178591;268523;1472171;17560
Cru;Artur;9553250718;24148;1002782;24912
Mad;Anat;9554151024;8154414;1134514;3909
Mjol;Anat;9555052298;65521081;1316014;21379
Ca;Chrobak;9556074033;553177;1184265;26633
Zur;Mar;9557257853;24731;1351876;15037
Luk;Chrobak;9558054935;81445483;1472171;23256
Cry;Mar;9558294845;34275;1145678;24663
Rei;Lahka;9605069408;3452086;1116587;1837
Bre;Luk;9654017164;3750657;1044255;26713
Mrok;Jonas;9658052008;31385;1073084;19169
Jar;Velka;9659081080;45134440;1264170;17048
Rei;Nizky;9707207301;70831540;1268462;3562
Cry;Pralok;9711193646;3403105;1514682;14217
Ray;Vonsak;9711280117;447381;1514682;543
Ca;Melek;9712254134;145634;1163354;5971
Mjol;Demos;9752084760;7312540;1408572;15462
Drak;Velky;9752250002;17370452;1417766;8160
Rei;Nizky;9756174054;14158;1047428;30829
Mor;Gabalova;9757232100;6511515;1002782;21910
Mor;Stary;9758056352;12857234;1303836;11496
Luk;Bugaj;9758190475;34224800;1184265;9429
Jar;Bugaj;9759096370;42804278;1154068;6375
Ra;Melek;9759230800;387085;1268462;14524
Mad;Jonas;9759286680;58162233;1340577;9177
Mrok;Egres;9761091494;656348;1155431;10119
Cry;Anat;9761145570;37017511;1116587;914
Zur;Lahka;9761281024;131635;1354446;4702
Drak;Albinikova;9762020554;407663;1377174;21709
Ra;Mar;9762299206;73713025;1142120;1974
Bre;Melek;9801193480;31300238;1300556;32544
Mrok;Lahka;9802035287;34564;1134514;24782
Ca;Stary;9803023626;24035;1116587;34271
Zur;Niekto;9803108942;5115626;1207140;35134
Mjol;Nizky;9803315511;7224624;1087020;15746
Mjol;Nizky;9805092605;72825064;1255263;11318
Rei;Jonas;9805167636;74410064;1073084;39175
Mrok;Bugaj;9805187975;30282625;1125705;16070
Mrok;Artur;9805215431;6763503;1207140;27444
Rei;Nikdova;9805280628;83063;1125705;1114
Jar;Mar;9806011370;7640414;1215677;14530
Azak;Pralok;9806081923;46027;1207140;18188
